variable_id,variable_name,dataset_id,definition,aliases,years,source_document,source_url,page,chunk_id,extraction_notes
hha-ffs__var__icd-dgns-e-cd1,ICD_DGNS_E_CD1,hha-ffs,Claim Diagnosis E Code I (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_10,
hha-ffs__var__icd-dgns-e-cd10,ICD_DGNS_E_CD10,hha-ffs,Claim Diagnosis E Code X (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_11,
hha-ffs__var__icd-dgns-e-cd11,ICD_DGNS_E_CD11,hha-ffs,Claim Diagnosis E Code XI,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_11,
hha-ffs__var__icd-dgns-e-cd12,ICD_DGNS_E_CD12,hha-ffs,Claim Diagnosis E Code XII,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_11,
hha-ffs__var__icd-dgns-e-cd2,ICD_DGNS_E_CD2,hha-ffs,Claim Diagnosis E Code II (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_10,
hha-ffs__var__icd-dgns-e-cd3,ICD_DGNS_E_CD3,hha-ffs,Claim Diagnosis E Code III (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_10,
hha-ffs__var__icd-dgns-e-cd4,ICD_DGNS_E_CD4,hha-ffs,Claim Diagnosis E Code IV (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_10,
hha-ffs__var__icd-dgns-e-cd5,ICD_DGNS_E_CD5,hha-ffs,Claim Diagnosis E Code V (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_10,
hha-ffs__var__icd-dgns-e-cd6,ICD_DGNS_E_CD6,hha-ffs,Claim Diagnosis E Code VI (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_11,
hha-ffs__var__icd-dgns-e-cd7,ICD_DGNS_E_CD7,hha-ffs,Claim Diagnosis E Code VII (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_11,
hha-ffs__var__icd-dgns-e-cd8,ICD_DGNS_E_CD8,hha-ffs,Claim Diagnosis E Code VIII (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_11,
hha-ffs__var__icd-dgns-e-cd9,ICD_DGNS_E_CD9,hha-ffs,Claim Diagnosis E Code IX (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_11,
hha-ffs__var__nch-bene-dschrg-dt,NCH_BENE_DSCHRG_DT,hha-ffs,NCH Beneficiary Discharge Date,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_5,
hha-ffs__var__nch-clm-type-cd,NCH_CLM_TYPE_CD,hha-ffs,NCH Claim Type Code,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_0,
hha-ffs__var__nch-near-line-rec-ident-cd,NCH_NEAR_LINE_REC_IDENT_CD,hha-ffs,NCH Near Line Record Identification Code (RIC),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_0,
hha-ffs__var__nch-prmry-pyr-cd,NCH_PRMRY_PYR_CD,hha-ffs,NCH Primary Payer Code (if not Medicare),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_2,
hha-ffs__var__nch-prmry-pyr-clm-pd-amt,NCH_PRMRY_PYR_CLM_PD_AMT,hha-ffs,NCH Primary Payer (if not Medicare) Claim Paid Amount,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_2,
hha-ffs__var__nch-wkly-proc-dt,NCH_WKLY_PROC_DT,hha-ffs,NCH Weekly Claim Processing Date,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_0,
hha-ffs__var__op-physn-npi,OP_PHYSN_NPI,hha-ffs,Claim Operating Physician NPI Number (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_3,
hha-ffs__var__op-physn-spclty-cd,OP_PHYSN_SPCLTY_CD,hha-ffs,Claim Operating Physician Specialty Code,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_4,
hha-ffs__var__org-npi-num,ORG_NPI_NUM,hha-ffs,Organization (or group) NPI Number,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_3,
hha-ffs__var__ot-physn-npi,OT_PHYSN_NPI,hha-ffs,Claim Other Physician NPI Number (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_4,
hha-ffs__var__ot-physn-spclty-cd,OT_PHYSN_SPCLTY_CD,hha-ffs,Claim Other Physician Specialty Code,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_4,
hha-ffs__var__pps-std-val-pymt-amt,PPS_STD_VAL_PYMT_AMT,hha-ffs,Standard Payment Amount,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_17,
hha-ffs__var__prncpal-dgns-cd,PRNCPAL_DGNS_CD,hha-ffs,Claim Principal Diagnosis Code (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_6,
hha-ffs__var__prvdr-full-ccn-num,PRVDR_FULL_CCN_NUM,hha-ffs,Full CMS Certification Number for Provider,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_1,
hha-ffs__var__prvdr-num,PRVDR_NUM,hha-ffs,Provider Number,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_1,
hha-ffs__var__prvdr-state-cd,PRVDR_STATE_CD,hha-ffs,NCH Provider SSA State Code,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_2,
hha-ffs__var__prvdr-vldtn-type-cd,PRVDR_VLDTN_TYPE_CD,hha-ffs,Provider Validation Type Code,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_17,
hha-ffs__var__ptnt-dschrg-stus-cd,PTNT_DSCHRG_STUS_CD,hha-ffs,Patient Discharge Status Code (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_5,
hha-ffs__var__rfrg-spclty-cd,RFRG_SPCLTY_CD,hha-ffs,Claim Referring Physician Specialty Code,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_5,
hha-ffs__var__rfr-physn-npi,RFR_PHYSN_NPI,hha-ffs,Claim Referring Physician NPI Number,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_5,
hha-ffs__var__rndrng-physn-npi,RNDRNG_PHYSN_NPI,hha-ffs,Rendering Physician NPI (FFS),,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_4,
hha-ffs__var__rndrng-physn-spclty-cd,RNDRNG_PHYSN_SPCLTY_CD,hha-ffs,Claim or Revenue Center Rendering Physician Specialty Code,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_4,
hha-ffs__var__rr-brd-exclsn-ind-sw,RR_BRD_EXCLSN_IND_SW,hha-ffs,Railroad Board Exclusion Indicator Switch,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_17,
hha-ffs__var__srvc-loc-npi-num,SRVC_LOC_NPI_NUM,hha-ffs,Claim Service Location NPI Number,,,data/raw/html/documentation_page/7a39b31d66a1e4c8a9496eb67fda7c56df9bca35.html,https://resdac.org/cms-data/files/hha-ffs/data-documentation,,hha-ffs__data-documentation__7a39b31d66__chunk_3,
hospice-ffs__var__aco-id-num,ACO_ID_NUM,hospice-ffs,Claim Accountable Care Organization (ACO) Identification Number,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_16,
hospice-ffs__var__at-physn-npi,AT_PHYSN_NPI,hospice-ffs,Claim Attending Physician NPI Number (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_3,
hospice-ffs__var__at-physn-spclty-cd,AT_PHYSN_SPCLTY_CD,hospice-ffs,Claim Attending Physician Specialty Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_3,
hospice-ffs__var__at-physn-upin,AT_PHYSN_UPIN,hospice-ffs,Claim Attending Physician UPIN Number,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_3,
hospice-ffs__var__bene-cnty-cd,BENE_CNTY_CD,hospice-ffs,County Code from Claim (SSA),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_12,
hospice-ffs__var__bene-hospc-prd-cnt,BENE_HOSPC_PRD_CNT,hospice-ffs,Beneficiary's Hospice Period Count,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_12,
hospice-ffs__var__bene-id,BENE_ID,hospice-ffs,Encrypted CCW Beneficiary ID,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_0,
hospice-ffs__var__bene-mlg-cntct-zip-cd,BENE_MLG_CNTCT_ZIP_CD,hospice-ffs,Zip Code of Residence from Claim,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_13,
hospice-ffs__var__bene-race-cd,BENE_RACE_CD,hospice-ffs,Beneficiary Race Code (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_12,
hospice-ffs__var__bene-state-cd,BENE_STATE_CD,hospice-ffs,Beneficiary Residence (SSA) State Code (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_13,
hospice-ffs__var__claim-query-code,CLAIM_QUERY_CODE,hospice-ffs,Claim Query Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_0,
hospice-ffs__var__clm-adjust-grp-cd,CLM_ADJUST_GRP_CD,hospice-ffs,Claim Adjustment Group Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_17,
hospice-ffs__var__clm-adjust-rsn-cd,CLM_ADJUST_RSN_CD,hospice-ffs,Claim Adjustment Reason Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_17,
hospice-ffs__var__clm-admsn-dt,CLM_ADMSN_DT,hospice-ffs,Claim Admission Date (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_12,
hospice-ffs__var__clm-bene-id-type-cd,CLM_BENE_ID_TYPE_CD,hospice-ffs,Claim Beneficiary Identifier Type Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_16,
hospice-ffs__var__clm-clncl-tril-num,CLM_CLNCL_TRIL_NUM,hospice-ffs,Clinical Trial Number,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_17,
hospice-ffs__var__clm-fac-type-cd,CLM_FAC_TYPE_CD,hospice-ffs,Claim Facility Type Code (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_1,
hospice-ffs__var__clm-freq-cd,CLM_FREQ_CD,hospice-ffs,Claim Frequency Code (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_1,
hospice-ffs__var__clm-from-dt,CLM_FROM_DT,hospice-ffs,Claim From Date (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_0,
hospice-ffs__var__clm-hospc-start-dt-id,CLM_HOSPC_START_DT_ID,hospice-ffs,Claim Hospice Start Date,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_12,
hospice-ffs__var__clm-id,CLM_ID,hospice-ffs,Claim ID,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_0,
hospice-ffs__var__clm-mdcl-rec,CLM_MDCL_REC,hospice-ffs,Claim Medical Record Number (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_13,
hospice-ffs__var__clm-mdcr-non-pmt-rsn-cd,CLM_MDCR_NON_PMT_RSN_CD,hospice-ffs,Claim Medicare Non-Payment Reason Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_1,
hospice-ffs__var__clm-model-reimbrsmt-amt,CLM_MODEL_REIMBRSMT_AMT,hospice-ffs,Claim Model Reimbursement Amount,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_17,
hospice-ffs__var__clm-next-gnrtn-aco-ind-cd1,CLM_NEXT_GNRTN_ACO_IND_CD1,hospice-ffs,Claim Next Generation (NG) Accountable Care Organization (ACO) Indicator Code - Population-Based Payment (PBP),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_14,
hospice-ffs__var__clm-next-gnrtn-aco-ind-cd2,CLM_NEXT_GNRTN_ACO_IND_CD2,hospice-ffs,Claim Next Generation (NG) Accountable Care Organization (ACO) Indicator Code - Telehealth,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_14,
hospice-ffs__var__clm-next-gnrtn-aco-ind-cd3,CLM_NEXT_GNRTN_ACO_IND_CD3,hospice-ffs,Claim Next Generation (NG) Accountable Care Organization (ACO) Indicator Code - Post Discharge HH visits,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_15,
hospice-ffs__var__clm-next-gnrtn-aco-ind-cd4,CLM_NEXT_GNRTN_ACO_IND_CD4,hospice-ffs,Claim Next Generation (NG) Accountable Care Organization (ACO) Indicator Code - 3-day SNF waiver,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_15,
hospice-ffs__var__clm-next-gnrtn-aco-ind-cd5,CLM_NEXT_GNRTN_ACO_IND_CD5,hospice-ffs,Claim Next Generation (NG) Accountable Care Organization (ACO) Indicator Code - Capitation,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_16,
hospice-ffs__var__clm-pmt-amt,CLM_PMT_AMT,hospice-ffs,Claim (Medicare) Payment Amount,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_2,
hospice-ffs__var__clm-prcr-rtrn-cd,CLM_PRCR_RTRN_CD,hospice-ffs,Claim Pricer Return Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_13,
hospice-ffs__var__clm-prcr-vrsn-cd,CLM_PRCR_VRSN_CD,hospice-ffs,Claim Pricer Version Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_13,
hospice-ffs__var__clm-rsdl-pymt-ind-cd,CLM_RSDL_PYMT_IND_CD,hospice-ffs,Claim Residual Payment Indicator Code,,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_16,
hospice-ffs__var__clm-srvc-clsfctn-type-cd,CLM_SRVC_CLSFCTN_TYPE_CD,hospice-ffs,Claim Service Classification Type Code (FFS),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_1,
hospice-ffs__var__clm-srvc-fac-zip-cd,CLM_SRVC_FAC_ZIP_CD,hospice-ffs,Claim service facility ZIP code (where service was provided),,,data/raw/html/documentation_page/04f4dcf5076501e9f5760cd735190c8954eeabeb.html,https://resdac.org/cms-data/files/hospice-ffs/data-documentation,,hospice-ffs__data-documentation__04f4dcf507__chunk_14,
